Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1194	13092922	n/a	0	0	D1	N	0	01000000010	502	231	41.6	3.66	9.78	65532	502	n/a	64620	502	n/a	5104	488	n/a	7216	484	n/a	
1195	13093181	n/a	0	0	D1	N	0	01001000010	864	563	49.1	4.45	13.2	65532	864	n/a	43684	810	n/a	3500	808	n/a	4280	818	n/a	
1196	13093201	n/a	0	0	D1	N	0	01000000010	346	188	20.0	1.69	3.30	65532	346	n/a	30496	346	n/a	2372	346	n/a	2864	346	n/a	
1197	13093246	n/a	0	0	D1	N	0	00000011000	62	14.6	0.18	0.03	0.07	31536	62	n/a	556	62	n/a	76	60	n/a	196	54	n/a	
1198	13093461	n/a	0	0	D1	N	0	01000000010	822	459	33.3	2.96	7.95	65532	822	n/a	34768	788	n/a	2696	780	n/a	3488	812	n/a	
1199	13093476	n/a	0	0	D1	N	0	01000000010	924	550	39.8	3.68	11.7	65532	924	n/a	33756	924	n/a	2624	914	n/a	3216	912	n/a	
1200	13093505	n/a	0	0	D1	N	0	01000000010	868	489	30.5	2.84	9.89	65532	868	n/a	23836	818	n/a	1928	808	n/a	2480	806	n/a	
1201	13093542	n/a	0	0	D1	N	0	01000000010	644	193	19.7	1.65	2.94	34736	644	n/a	37728	634	n/a	2900	612	n/a	3516	604	n/a	
1202	13093563	n/a	0	0	D1	N	0	01000000010	1056	467	47.0	4.10	10.0	65532	1056	n/a	56204	1056	n/a	4360	1052	n/a	6040	1046	n/a	
1203	13093588	n/a	0	0	D1	N	0	01000000010	704	381	31.5	2.98	9.97	65532	704	n/a	24368	704	n/a	1904	702	n/a	2500	704	n/a	
1204	13093597	n/a	0	0	D1	N	0	01000000010	796	485	36.0	3.24	9.32	62924	796	n/a	36228	796	n/a	2796	790	n/a	3772	784	n/a	
1205	13093631	n/a	0	0	D1	N	0	01000000010	560	277	24.6	2.13	4.96	53352	560	n/a	25936	560	n/a	2004	560	n/a	2508	558	n/a	
1206	13093635	n/a	0	0	D1	N	0	01000000010	724	289	22.8	1.92	4.09	46876	724	n/a	25620	698	n/a	1972	696	n/a	2616	700	n/a	
1207	13093660	n/a	0	0	D1	N	0	01000000010	888	512	34.1	3.17	10.1	65532	888	n/a	26936	888	n/a	2136	882	n/a	2844	880	n/a	
1208	13093671	n/a	0	0	D1	N	0	01000000010	870	540	26.3	2.47	7.81	65532	870	n/a	24364	870	n/a	1888	864	n/a	2552	868	n/a	
1209	13093728	n/a	0	0	D1	N	0	01000000010	822	511	40.1	3.88	10.8	65532	822	n/a	65532	770	n/a	7076	776	n/a	8880	780	n/a	
1210	13093762	n/a	0	0	D1	N	0	01000000010	812	295	35.6	2.91	5.27	41528	812	n/a	34840	774	n/a	2744	748	n/a	3452	764	n/a	
1211	13093776	n/a	0	0	D1	N	0	00000011000	62	9.34	0.05	0.01	0.03	18608	62	n/a	144	62	n/a	28	38	n/a	76	56	n/a	
1212	13093839	n/a	0	0	D1	N	0	01001000010	892	528	50.5	4.64	13.6	64828	892	n/a	50828	892	n/a	3976	868	n/a	4900	876	n/a	
1213	13093841	n/a	0	0	D1	N	0	01000000010	964	614	46.0	4.03	10.5	65532	964	n/a	41240	904	n/a	3240	898	n/a	3964	928	n/a	
1214	13093853	n/a	0	0	D1	N	0	01000000010	460	244	23.7	2.01	3.86	65532	460	n/a	29892	460	n/a	2396	458	n/a	2720	456	n/a	
1215	13093872	n/a	0	0	D1	N	0	01000000010	374	213	25.0	2.43	5.94	65532	374	n/a	65532	374	n/a	7016	374	n/a	9240	374	n/a	
1216	13093925	n/a	0	0	D1	N	0	01000000010	594	204	16.0	1.39	2.93	40560	594	n/a	17916	592	n/a	1400	566	n/a	1672	590	n/a	
1217	13093937	n/a	0	0	D1	N	0	01000000010	226	147	22.2	1.79	3.28	65532	226	n/a	26656	226	n/a	2100	224	n/a	2660	224	n/a	
1218	13093987	n/a	0	0	D1	N	0	01001000010	876	644	47.6	4.34	13.1	65532	876	n/a	40256	876	n/a	3180	872	n/a	4084	864	n/a	
1219	13094002	n/a	0	0	D1	N	0	01000000010	596	288	18.1	1.59	3.65	52928	596	n/a	28488	596	n/a	2208	594	n/a	2620	596	n/a	
1220	13094003	n/a	0	0	D1	N	0	01000000010	564	165	14.8	1.21	2.34	35104	564	n/a	21628	558	n/a	1692	500	n/a	2112	548	n/a	
1221	13094077	n/a	0	0	D1	N	0	01000000010	554	389	28.2	2.77	10.8	65532	554	n/a	30080	554	n/a	2352	554	n/a	4072	554	n/a	
1222	13094136	n/a	0	0	D1	N	0	01000000010	678	499	46.4	4.11	10.6	65532	678	n/a	58044	678	n/a	4520	678	n/a	5736	678	n/a	
1223	13094149	n/a	0	0	D1	N	0	01000000010	508	180	18.4	1.56	3.21	58756	508	n/a	54448	500	n/a	4228	484	n/a	5096	480	n/a	
1224	13094257	n/a	0	0	D1	N	0	01000000010	542	144	23.7	2.19	3.40	65532	542	n/a	65532	522	n/a	7164	506	n/a	8932	526	n/a	
1225	13094286	n/a	0	0	D1	N	0	01000000010	556	337	41.5	3.60	8.87	65532	556	n/a	65532	556	n/a	5144	556	n/a	6312	554	n/a	
1226	13094345	n/a	0	0	D1	N	0	01000000010	636	236	24.1	2.00	3.59	62944	636	n/a	64024	626	n/a	4968	612	n/a	5872	622	n/a	
1227	13094405	n/a	0	0	D1	N	0	10000000000	170	14.1	0.32	0.06	0.06	7868	170	n/a	456	170	n/a	72	156	n/a	68	138	n/a	
1228	13094447	n/a	0	0	D1	N	0	01000000010	892	483	31.7	2.84	8.33	60212	892	n/a	25724	892	n/a	1972	884	n/a	2464	882	n/a	
1229	13094481	n/a	0	0	D1	N	0	01001000010	1260	562	59.6	5.11	13.4	65532	1260	n/a	44684	1260	n/a	3428	1258	n/a	4484	1260	n/a	
1230	13094573	n/a	0	0	D1	N	0	01000000010	840	441	40.1	3.49	9.59	58236	840	n/a	40336	840	n/a	3088	834	n/a	4128	834	n/a	
1231	13094585	n/a	0	0	D1	N	0	00000011000	66	14.6	0.09	0.03	0.07	29940	66	n/a	192	66	n/a	68	64	n/a	140	62	n/a	
1232	13094585	n/a	0	0	D1	N	0	00000011000	60	14.0	0.09	0.02	0.06	30684	60	n/a	208	60	n/a	52	58	n/a	164	58	n/a	
1233	13094688	n/a	0	0	D1	N	0	01000000010	1050	658	31.2	2.93	10.2	65532	1050	n/a	18152	1042	n/a	1432	1032	n/a	1864	1048	n/a	
1234	13094775	n/a	0	0	D1	N	0	01000000010	832	482	37.8	3.36	9.98	60700	832	n/a	37440	792	n/a	2972	794	n/a	4088	802	n/a	
1235	13094879	n/a	0	0	D1	N	0	01000000010	612	105	21.4	1.77	2.81	23512	612	n/a	23332	612	n/a	1820	544	n/a	2268	612	n/a	
1236	13095067	n/a	0	0	D1	N	0	01000000010	768	372	32.3	2.87	8.14	65532	768	n/a	33736	744	n/a	2596	732	n/a	3396	742	n/a	
1237	13095202	n/a	0	0	D1	N	0	01000000010	378	246	42.9	3.82	10.7	65532	378	n/a	63092	374	n/a	4896	350	n/a	6016	366	n/a	
1238	13095476	n/a	0	0	D1	N	0	01000000010	798	489	39.2	3.55	10.2	65532	798	n/a	45168	798	n/a	3504	762	n/a	4552	790	n/a	
1239	13095562	n/a	0	0	D1	N	0	01000000010	352	223	30.8	2.49	4.50	65532	352	n/a	42944	352	n/a	3432	322	n/a	4012	322	n/a	
1240	13095629	n/a	0	0	D1	N	0	01000000010	970	589	37.8	3.43	10.0	65532	970	n/a	30752	970	n/a	2380	962	n/a	3100	958	n/a	
1241	13095896	n/a	0	0	D1	N	0	01000000010	950	559	39.5	3.57	10.8	65532	950	n/a	60032	870	n/a	4736	858	n/a	5856	904	n/a	
1242	13096059	n/a	0	0	D1	N	0	01000000010	904	560	45.2	4.06	12.4	65532	904	n/a	45236	874	n/a	3556	862	n/a	4048	866	n/a	
1243	13096087	n/a	0	0	D1	N	0	01000000010	872	379	25.3	2.30	6.79	47088	872	n/a	26996	828	n/a	2024	810	n/a	2884	818	n/a	
1244	13096190	n/a	0	0	D1	N	0	01000000010	706	415	51.8	4.57	11.9	65532	706	n/a	44040	652	n/a	3472	652	n/a	4992	640	n/a	
1245	13098032	n/a	0	0	D1	N	0	01000000010	1020	531	38.9	3.40	9.22	54740	1020	n/a	32512	962	n/a	2572	934	n/a	3424	984	n/a	
1246	13098794	n/a	0	0	D1	N	0	01001000010	894	472	46.0	5.52	23.2	57140	894	n/a	30304	894	n/a	2340	874	n/a	5520	884	n/a	
1247	13099646	n/a	0	0	D1	N	0	01000000010	636	404	36.5	3.21	8.90	65532	636	n/a	32092	622	n/a	2444	614	n/a	3280	630	n/a	
1248	13102607	n/a	0	0	D1	N	0	00000011000	68	15.3	0.08	0.02	0.07	29272	68	n/a	188	64	n/a	64	56	n/a	192	64	n/a	
1249	13102725	n/a	0	0	D1	N	0	01000000010	848	462	42.5	3.76	9.65	65532	848	n/a	44060	848	n/a	3460	840	n/a	4820	842	n/a	
1250	13104852	n/a	0	0	D1	N	0	01000000010	758	412	35.6	3.09	8.20	62096	758	n/a	48360	712	n/a	3848	710	n/a	4784	734	n/a	
1251	13105184	n/a	0	0	D1	N	0	01000000010	1106	678	47.0	4.21	11.9	65532	1106	n/a	39680	1106	n/a	3088	1074	n/a	3988	1084	n/a	
1252	13105235	n/a	0	0	D1	N	0	01000000010	654	368	36.9	3.40	10.7	65532	654	n/a	36324	654	n/a	2892	642	n/a	4352	654	n/a	
1253	13106830	n/a	0	0	D1	N	0	00000011100	64	4.22	0.03	0.01	0.01	6876	64	n/a	68	64	n/a	24	30	n/a	44	30	n/a	
1254	13113362	n/a	0	0	D2	N	0	01000000010	1102	714	43.2	3.91	10.7	65532	1102	n/a	35800	1102	n/a	2832	1078	n/a	3976	1086	n/a	
1255	13142712	n/a	0	0	D3	N	0	01000000010	928	573	41.0	3.71	10.8	65532	928	n/a	41048	868	n/a	3172	850	n/a	4228	884	n/a	
1256	13144857	n/a	0	0	D3	N	0	01000000010	848	395	32.2	2.87	7.23	57712	848	n/a	60440	806	n/a	4748	796	n/a	6060	822	n/a	
1257	13144860	n/a	0	0	D3	N	0	01000000010	392	206	21.5	1.81	3.36	65532	392	n/a	24636	392	n/a	1892	392	n/a	2164	390	n/a	
1258	13144884	n/a	0	0	D3	N	0	01000000010	756	243	28.0	2.48	4.91	65532	756	n/a	65532	754	n/a	6140	742	n/a	7452	740	n/a	
1259	13145074	n/a	0	0	D3	N	0	01000000010	738	408	34.4	3.08	8.20	55432	738	n/a	43896	738	n/a	3444	738	n/a	4168	736	n/a	
1260	13145075	n/a	0	0	D3	N	0	01000000010	858	459	41.1	3.60	9.93	65532	858	n/a	54104	800	n/a	4176	760	n/a	4960	800	n/a	
1261	13145088	n/a	0	0	D3	N	0	01000000010	256	134	16.3	1.36	2.70	65532	256	n/a	22268	254	n/a	1768	240	n/a	2484	256	n/a	
1262	13145105	n/a	0	0	D3	N	0	01000000010	754	464	32.5	3.06	9.84	65532	754	n/a	25808	720	n/a	2056	718	n/a	3740	724	n/a	
1263	13145125	n/a	0	0	D3	N	0	01000000010	858	455	37.1	3.31	8.84	63208	858	n/a	40704	858	n/a	3136	852	n/a	3928	850	n/a	
1264	13145126	n/a	0	0	D3	N	0	01000000010	890	495	30.7	2.88	9.61	65532	890	n/a	24204	854	n/a	1920	846	n/a	2676	856	n/a	
1265	13145127	n/a	0	0	D3	N	0	01000000010	792	474	33.5	2.99	9.43	62352	792	n/a	57388	738	n/a	4596	742	n/a	5752	756	n/a	
1266	13145153	n/a	0	0	D3	N	0	01000000010	910	331	43.5	3.57	6.17	45204	910	n/a	41848	910	n/a	3236	896	n/a	3780	896	n/a	
1267	13145158	n/a	0	0	D3	N	0	01000000010	884	431	38.6	3.82	9.08	65532	884	n/a	65532	870	n/a	8092	858	n/a	10404	882	n/a	
1268	13145163	n/a	0	0	D3	N	0	01000000010	348	226	44.4	3.89	10.4	65532	348	n/a	41480	348	n/a	3416	348	n/a	7288	348	n/a	
1269	13145186	n/a	0	0	D3	N	0	01000000010	822	436	39.4	3.45	8.33	56564	822	n/a	38676	822	n/a	3036	812	n/a	4004	804	n/a	
1270	13145208	n/a	0	0	D3	N	0	01000000010	770	427	31.6	2.89	7.89	55880	770	n/a	63748	732	n/a	5008	742	n/a	6340	748	n/a	
1271	13145217	n/a	0	0	D3	N	0	01000000010	342	202	21.9	1.82	3.50	65532	342	n/a	49344	342	n/a	3792	342	n/a	4940	338	n/a	
1272	13145228	n/a	0	0	D3	N	0	01000000010	702	270	27.0	2.28	4.33	44900	702	n/a	29356	700	n/a	2332	668	n/a	3020	698	n/a	
1273	13145233	n/a	0	0	D3	N	0	01000000010	936	453	32.8	3.02	10.0	65532	936	n/a	32752	902	n/a	2496	874	n/a	3132	898	n/a	
1274	13145235	n/a	0	0	D3	N	0	01000000010	490	331	30.5	2.76	7.22	65532	490	n/a	42592	490	n/a	3328	490	n/a	4148	490	n/a	
1275	13145237	n/a	0	0	D3	N	0	01000000010	662	462	39.9	3.53	9.35	65532	662	n/a	49488	662	n/a	3780	662	n/a	4536	658	n/a	
1276	13145263	n/a	0	0	D3	N	0	01000000010	916	504	23.1	2.22	7.80	61840	916	n/a	17612	916	n/a	1412	916	n/a	1872	914	n/a	
1277	13145266	n/a	0	0	D3	N	0	00000000000	132	14.1	0.41	0.06	0.11	11192	132	n/a	920	132	n/a	124	128	n/a	148	130	n/a	
1278	13145274	n/a	0	0	D3	N	0	01000000010	824	561	37.9	3.55	11.2	65532	824	n/a	31592	824	n/a	2464	820	n/a	3028	814	n/a	
1279	13145300	n/a	0	0	D3	N	0	01000000010	570	332	33.1	3.06	5.99	65532	570	n/a	65532	548	n/a	7056	560	n/a	8804	558	n/a	
1280	13145321	n/a	0	0	D3	N	0	01000000010	844	558	49.4	4.41	11.4	65532	844	n/a	44468	844	n/a	3452	840	n/a	4404	836	n/a	
1281	13145322	n/a	0	0	D3	N	0	01000000010	964	620	36.3	3.49	11.0	65532	964	n/a	65532	902	n/a	6056	896	n/a	8552	896	n/a	
1282	13145345	n/a	0	0	D3	N	0	01000000010	862	544	37.6	3.93	9.54	65532	862	n/a	65532	826	n/a	8840	810	n/a	10808	836	n/a	
1283	13145354	n/a	0	0	D3	N	0	01000000010	872	479	38.9	3.42	8.40	65108	872	n/a	39572	872	n/a	3060	870	n/a	3708	864	n/a	
1284	13145390	n/a	0	0	D3	N	0	01000000010	996	512	30.7	2.90	9.20	65532	996	n/a	20980	996	n/a	1684	974	n/a	2128	984	n/a	
1285	13145406	n/a	0	0	D3	N	0	01000000010	704	354	35.3	2.98	6.65	52508	704	n/a	36784	692	n/a	2848	690	n/a	3336	696	n/a	
1286	13145426	n/a	0	0	D3	N	0	01000000010	708	329	31.9	2.74	5.50	49228	708	n/a	37664	708	n/a	2940	694	n/a	3396	694	n/a	
1287	13145427	n/a	0	0	D3	N	0	01000000010	714	199	27.1	2.89	4.68	65532	714	n/a	65532	678	n/a	9540	642	n/a	12464	658	n/a	
1288	13145432	n/a	0	0	D3	N	0	01000000010	680	368	29.4	2.64	7.07	65532	680	n/a	52136	660	n/a	4072	642	n/a	6180	654	n/a	
1289	13145456	n/a	0	0	D3	N	0	01000000010	396	164	17.1	1.42	2.47	59752	396	n/a	22188	396	n/a	1740	390	n/a	2032	390	n/a	
1290	13145459	n/a	0	0	D3	N	0	01000000010	926	494	45.0	4.00	10.4	59396	926	n/a	42044	876	n/a	3240	866	n/a	3960	874	n/a	
1291	13145466	n/a	0	0	D3	N	0	01000000010	332	119	11.2	0.95	1.65	57540	332	n/a	26256	332	n/a	2080	328	n/a	2752	324	n/a	
1292	13145473	n/a	0	0	D3	N	0	01000000010	836	519	44.5	4.43	11.6	65532	836	n/a	65532	836	n/a	7488	832	n/a	9336	834	n/a	
1293	13145475	n/a	0	0	D3	N	0	01000000010	906	461	46.9	4.25	9.70	65532	906	n/a	65532	906	n/a	6504	906	n/a	8308	904	n/a	
1294	13145478	n/a	0	0	D3	N	0	01000000010	562	363	50.2	4.21	8.83	65532	562	n/a	58016	562	n/a	4448	562	n/a	5348	558	n/a	
1295	13145512	n/a	0	0	D3	N	0	01000000010	682	485	54.9	4.92	12.5	65532	682	n/a	50756	682	n/a	4040	676	n/a	5232	676	n/a	
1296	13145528	n/a	0	0	D3	N	0	01000000010	620	318	40.1	3.37	6.52	65532	620	n/a	61868	620	n/a	4776	620	n/a	6256	620	n/a	
1297	13145534	n/a	0	0	D3	N	0	01001000010	1560	829	74.5	7.08	20.5	65532	1560	n/a	65532	1526	n/a	7248	1480	n/a	9172	1524	n/a	
1298	13145544	n/a	0	0	D3	N	0	01000000010	484	331	31.5	3.15	11.8	65532	484	n/a	20816	484	n/a	1676	480	n/a	4468	484	n/a	
1299	13145547	n/a	0	0	D3	N	0	01000000010	496	180	20.5	1.72	3.09	54200	496	n/a	64928	482	n/a	5048	444	n/a	6808	456	n/a	
1300	13145597	n/a	0	0	D3	N	0	01000000010	884	481	45.3	3.99	9.97	65532	884	n/a	44248	834	n/a	3460	808	n/a	4384	858	n/a	
1301	13145598	n/a	0	0	D3	N	0	01000000010	982	623	40.4	3.71	10.3	65532	982	n/a	34628	982	n/a	2760	976	n/a	3436	968	n/a	
1302	13145618	n/a	0	0	D3	N	0	01000000010	966	523	46.3	4.05	10.7	60928	966	n/a	44792	904	n/a	3496	912	n/a	4280	924	n/a	
1303	13145632	n/a	0	0	D3	N	0	01000000010	800	464	30.0	2.80	7.90	62560	800	n/a	45164	778	n/a	3592	778	n/a	4352	794	n/a	
1304	13145654	n/a	0	0	D3	N	0	01000000010	982	611	40.7	3.77	11.9	65532	982	n/a	35568	982	n/a	2824	976	n/a	3580	970	n/a	
1305	13145665	n/a	0	0	D3	N	0	00000000000	98	8.53	4.66	0.38	0.49	9860	98	n/a	6240	98	n/a	496	98	n/a	604	98	n/a	
1306	13145665	n/a	0	0	D3	N	0	01000000000	380	116	1.41	0.23	1.74	48980	380	n/a	888	380	n/a	108	376	n/a	872	380	n/a	
1307	13145681	n/a	0	0	D3	N	0	01000000010	892	524	30.0	2.85	10.5	65532	892	n/a	32716	848	n/a	2600	834	n/a	3608	864	n/a	
1308	13145747	n/a	0	0	D3	N	0	01000000010	856	567	37.0	3.41	10.8	65532	856	n/a	29332	856	n/a	2336	854	n/a	3012	850	n/a	
1309	13145754	n/a	0	0	D3	N	0	01000000010	702	243	18.9	1.67	3.37	41684	702	n/a	21772	702	n/a	1704	694	n/a	1836	696	n/a	
1310	13145773	n/a	0	0	D3	N	0	10000000000	204	26.5	2.53	0.23	0.40	17028	204	n/a	3272	204	n/a	276	190	n/a	492	204	n/a	
1311	13145785	n/a	0	0	D3	N	0	01000000010	872	560	38.1	3.58	11.9	65532	872	n/a	45620	826	n/a	3740	816	n/a	6068	808	n/a	
1312	13145814	n/a	0	0	D3	N	0	01000000010	940	547	36.7	3.39	9.63	63972	940	n/a	32328	940	n/a	2504	936	n/a	2640	926	n/a	
1313	13145826	n/a	0	0	D3	N	0	01000000010	810	470	36.4	3.24	9.34	59868	810	n/a	42152	764	n/a	3224	744	n/a	3884	760	n/a	
1314	13145850	n/a	0	0	D3	N	0	00000000100	78	13.1	0.30	0.04	0.08	18580	78	n/a	524	78	n/a	76	74	n/a	208	78	n/a	
1315	13145877	n/a	0	0	D3	N	0	01000000010	454	160	22.4	1.86	3.25	40716	454	n/a	30432	454	n/a	2444	428	n/a	3228	438	n/a	
1316	13145890	n/a	0	0	D3	N	0	01000000010	766	355	30.5	2.83	9.59	51652	766	n/a	32980	766	n/a	2564	758	n/a	3852	760	n/a	
1317	13145952	n/a	0	0	D3	N	0	01000000010	410	256	30.1	2.49	4.65	65532	410	n/a	36196	410	n/a	2784	398	n/a	3440	410	n/a	
1318	13146072	n/a	0	0	D3	N	0	00000000000	146	12.8	0.24	0.04	0.05	8536	146	n/a	396	146	n/a	72	132	n/a	104	130	n/a	
1319	13146261	n/a	0	0	D3	N	0	01000000010	662	283	19.2	1.69	3.53	45444	662	n/a	23792	662	n/a	1824	654	n/a	2208	662	n/a	
1320	13146374	n/a	0	0	D3	N	0	01000000010	686	466	53.8	4.68	11.8	65532	686	n/a	44880	678	n/a	3492	672	n/a	4508	678	n/a	
1321	13146377	n/a	0	0	D3	N	0	01000000010	936	477	15.3	1.59	6.59	60116	936	n/a	16060	880	n/a	1300	870	n/a	1640	874	n/a	
1322	13146402	n/a	0	0	D3	N	0	01000000010	834	574	43.4	3.91	10.8	65532	834	n/a	38668	834	n/a	3068	828	n/a	3892	824	n/a	
1323	13146445	n/a	0	0	D3	N	0	01000000010	556	221	16.2	1.43	3.03	42904	556	n/a	39796	536	n/a	3136	526	n/a	3572	540	n/a	
1324	13146493	n/a	0	0	D3	N	0	01000000010	760	271	26.2	2.12	3.83	39672	760	n/a	29036	724	n/a	2176	710	n/a	2720	720	n/a	
1325	13146656	n/a	0	0	D3	N	0	00000011000	62	9.12	0.10	0.02	0.06	17348	62	n/a	268	62	n/a	60	62	n/a	152	58	n/a	
1326	13146695	n/a	0	0	D3	N	0	01000000010	706	415	32.8	2.93	7.84	64656	706	n/a	37084	692	n/a	2940	690	n/a	3764	700	n/a	
1327	13146702	n/a	0	0	D3	N	0	01000000010	590	361	52.8	4.52	9.96	65532	590	n/a	46136	590	n/a	3508	586	n/a	4272	590	n/a	
1328	13146766	n/a	0	0	D3	N	0	01001000010	426	278	60.1	5.22	13.3	65532	426	n/a	55628	426	n/a	4464	394	n/a	7036	416	n/a	
1329	13147091	n/a	0	0	D3	N	0	01000000010	466	354	36.9	3.54	11.8	65532	466	n/a	33736	466	n/a	2888	466	n/a	6740	466	n/a	
1330	13147125	n/a	0	0	D3	N	0	00000011000	64	15.7	0.08	0.01	0.07	31836	64	n/a	200	62	n/a	48	44	n/a	184	58	n/a	
1331	13147178	n/a	0	0	D3	N	0	01000000010	916	600	29.0	2.93	12.3	65532	916	n/a	24188	916	n/a	1920	914	n/a	3012	912	n/a	
1332	13147342	n/a	0	0	D3	N	0	01000000010	842	431	36.1	3.13	8.00	59828	842	n/a	37364	816	n/a	2904	806	n/a	3692	822	n/a	
1333	13147484	n/a	0	0	D3	N	0	01000000010	916	522	27.8	2.72	10.0	65532	916	n/a	19812	916	n/a	1516	902	n/a	2184	904	n/a	
1334	13147564	n/a	0	0	D3	N	0	01000000010	232	140	12.2	1.09	2.66	65532	232	n/a	13464	232	n/a	1080	224	n/a	2364	230	n/a	
1335	13147634	n/a	0	0	D3	N	0	01000000010	516	353	39.7	3.63	10.4	65532	516	n/a	31752	516	n/a	2572	508	n/a	4508	508	n/a	
1336	13147707	n/a	0	0	D3	N	0	01000000010	690	337	29.7	2.55	5.80	51596	690	n/a	34860	690	n/a	2756	680	n/a	3216	678	n/a	
1337	13147740	n/a	0	0	D3	N	0	01001000010	986	607	47.3	4.48	15.3	65532	986	n/a	39036	986	n/a	3104	966	n/a	4260	976	n/a	
1338	13147758	n/a	0	0	D3	N	0	01000000010	436	143	20.2	1.66	2.96	39268	436	n/a	24768	436	n/a	2004	430	n/a	3312	426	n/a	
1339	13147853	n/a	0	0	D3	N	0	00000000000	106	10.1	0.10	0.03	0.06	10424	106	n/a	188	106	n/a	56	100	n/a	96	104	n/a	
1340	13147879	n/a	0	0	D3	N	0	01000000010	788	340	30.4	2.65	7.56	48456	788	n/a	32388	752	n/a	2536	724	n/a	3496	770	n/a	
1341	13147884	n/a	0	0	D3	N	0	01000000010	848	476	44.4	3.89	10.1	65532	848	n/a	48376	846	n/a	3720	828	n/a	4644	842	n/a	
1342	13147935	n/a	0	0	D3	N	0	01000000010	326	178	38.8	3.35	8.24	65532	326	n/a	38276	326	n/a	3116	312	n/a	5556	314	n/a	
1343	13147983	n/a	0	0	D3	N	0	01000000010	794	430	37.9	3.41	9.65	63524	794	n/a	42300	752	n/a	3308	746	n/a	4332	754	n/a	
1344	13148069	n/a	0	0	D3	N	0	01000000010	800	527	41.9	3.68	8.73	65532	800	n/a	21124	800	n/a	1644	784	n/a	2032	784	n/a	
1345	13148216	n/a	0	0	D3	N	0	01000000010	766	300	14.7	1.36	3.66	60516	766	n/a	19216	766	n/a	1452	738	n/a	2000	766	n/a	
1346	13148498	n/a	0	0	D3	N	0	01000000010	412	170	18.0	1.51	2.99	65532	412	n/a	23232	406	n/a	1912	380	n/a	3060	410	n/a	
1347	13148586	n/a	0	0	D3	N	0	01000000010	1136	658	37.6	3.50	10.8	65532	1136	n/a	28044	1136	n/a	2208	1114	n/a	3180	1134	n/a	
1348	13148588	n/a	0	0	D3	N	0	00000011000	60	8.24	0.22	0.03	0.06	16020	60	n/a	568	60	n/a	92	54	n/a	172	60	n/a	
1349	13149228	n/a	0	0	D3	N	0	10000000000	164	16.6	0.52	0.07	0.10	10316	164	n/a	1036	164	n/a	88	160	n/a	124	148	n/a	
1350	13149272	n/a	0	0	D3	N	0	00000000000	126	11.9	0.32	0.05	0.09	9112	126	n/a	556	126	n/a	72	116	n/a	172	116	n/a	
1351	13149596	n/a	0	0	D3	N	0	01000000010	740	444	39.3	3.46	8.38	65532	740	n/a	47708	738	n/a	3684	730	n/a	4868	726	n/a	
1352	13150075	n/a	0	0	D3	N	0	01000000010	1002	620	48.0	4.28	11.2	65532	1002	n/a	37748	1002	n/a	2964	994	n/a	3596	992	n/a	
1353	13151278	n/a	0	0	D3	N	0	01000000010	1036	473	33.8	3.19	9.55	65532	1036	n/a	23468	1036	n/a	1852	1026	n/a	2136	1028	n/a	
1354	13152737	n/a	0	0	D3	N	0	01000000010	630	254	27.4	2.33	4.44	46604	630	n/a	31024	630	n/a	2444	608	n/a	3132	618	n/a	
1355	13153118	n/a	0	0	D3	N	0	01000000010	696	446	43.3	3.83	11.1	65532	696	n/a	32736	680	n/a	2508	632	n/a	3556	650	n/a	
1356	13153853	n/a	0	0	D3	N	0	01000000010	842	478	31.7	2.84	8.32	65296	842	n/a	54760	804	n/a	4252	778	n/a	5752	804	n/a	
1357	13162977	n/a	0	0	D4	N	0	00000000000	132	32.1	0.40	0.09	1.48	32948	132	n/a	784	132	n/a	204	120	n/a	3924	130	n/a	
1358	13163725	n/a	0	0	D4	N	0	10000000000	254	44.7	0.29	0.04	0.13	22756	254	n/a	172	254	n/a	48	182	n/a	152	218	n/a	
1359	13194159	n/a	0	0	D5	N	0	00000000000	130	8.16	0.06	0.02	0.02	5988	130	n/a	76	130	n/a	32	92	n/a	52	60	n/a	
1360	13198791	n/a	0	0	D5	N	0	01000000010	802	491	41.5	3.63	8.86	65532	802	n/a	43620	760	n/a	3400	754	n/a	4216	780	n/a	
1361	13198830	n/a	0	0	D5	N	0	01000000010	874	537	31.8	2.91	9.04	65532	874	n/a	28228	858	n/a	2208	854	n/a	2660	870	n/a	
1362	13198873	n/a	0	0	D5	N	0	01000000010	826	534	35.3	3.44	10.2	65532	826	n/a	65532	786	n/a	6220	782	n/a	7752	780	n/a	
1363	13198887	n/a	0	0	D5	N	0	01000000010	792	496	38.8	3.44	8.41	65532	792	n/a	33068	744	n/a	2680	732	n/a	4240	754	n/a	
1364	13198892	n/a	0	0	D5	N	0	00000011100	62	5.25	0.03	0.01	0.01	8640	62	n/a	76	58	n/a	36	48	n/a	80	42	n/a	
1365	13198918	n/a	0	0	D5	N	0	01000000010	874	576	30.9	2.95	9.77	65532	874	n/a	24032	874	n/a	1948	874	n/a	2616	868	n/a	
1366	13198918	n/a	0	0	D5	N	0	01000000010	540	411	55.3	4.92	12.7	65532	540	n/a	65532	540	n/a	6016	534	n/a	6748	540	n/a	
